,GHI,DHI,DNI,temp,wspd
2023-06-09 07:00:00,1137.8,422.9,1672.6,17.7,10.1
2023-06-09 08:00:00,1738.4,596.3,1894.8,18.9,12.2
2023-06-09 09:00:00,2316.2,745.3,2085.6,19.7,13.0
2023-06-09 10:00:00,2798.6,859.6,2232.0,20.8,14.8
2023-06-09 11:00:00,3119.2,931.4,2324.1,21.6,16.6
2023-06-09 12:00:00,3231.6,955.9,2355.5,22.6,16.2
2023-06-09 13:00:00,3119.2,931.4,2324.1,23.6,16.6
2023-06-09 14:00:00,2798.6,859.6,2232.0,24.1,17.3
2023-06-09 15:00:00,2316.2,745.3,2085.6,24.4,16.9
2023-06-09 16:00:00,1738.4,596.3,1894.8,24.1,17.3
2023-06-09 17:00:00,1137.8,422.9,1672.6,23.8,17.3
2023-06-09 18:00:00,580.0,236.8,1434.1,23.2,15.5
2023-06-09 19:00:00,111.9,50.7,1195.6,21.7,12.2
2023-06-09 20:00:00,0.0,0.0,0.0,19.2,11.2
2023-06-09 21:00:00,0.0,0.0,0.0,18.0,10.1
2023-06-09 22:00:00,0.0,0.0,0.0,17.7,10.1
2023-06-09 23:00:00,0.0,0.0,0.0,17.2,9.4
2023-06-10 00:00:00,0.0,0.0,0.0,16.4,7.2
2023-06-10 01:00:00,0.0,0.0,0.0,16.0,8.6
2023-06-10 02:00:00,0.0,0.0,0.0,16.3,9.4
2023-06-10 03:00:00,0.0,0.0,0.0,15.9,7.2
2023-06-10 04:00:00,0.0,0.0,0.0,14.7,6.1
2023-06-10 05:00:00,113.4,52.2,1175.3,14.2,6.5
2023-06-10 06:00:00,579.4,240.3,1412.2,15.5,7.2
2023-06-10 07:00:00,1134.5,428.5,1649.2,16.8,5.4
2023-06-10 08:00:00,1732.0,603.8,1870.0,18.2,5.0
2023-06-10 09:00:00,2306.8,754.4,2059.7,19.4,4.7
2023-06-10 10:00:00,2786.6,869.9,2205.2,20.5,5.8
2023-06-10 11:00:00,3105.3,942.5,2296.6,22.2,6.5
2023-06-10 12:00:00,3217.1,967.3,2327.8,23.8,10.1
2023-06-10 13:00:00,3105.3,942.5,2296.6,24.7,11.2
2023-06-10 14:00:00,2786.6,869.9,2205.2,25.2,11.5
2023-06-10 15:00:00,2306.8,754.4,2059.7,25.6,11.5
2023-06-10 16:00:00,1732.0,603.8,1870.0,25.6,11.5
2023-06-10 17:00:00,1134.5,428.5,1649.2,25.4,11.9
2023-06-10 18:00:00,579.4,240.3,1412.2,24.3,11.5
2023-06-10 19:00:00,113.4,52.2,1175.3,22.2,7.6
2023-06-10 20:00:00,0.0,0.0,0.0,20.7,9.4
2023-06-10 21:00:00,0.0,0.0,0.0,20.1,8.6
2023-06-10 22:00:00,0.0,0.0,0.0,19.2,9.7
2023-06-10 23:00:00,0.0,0.0,0.0,18.8,11.2
2023-06-11 00:00:00,0.0,0.0,0.0,18.4,11.5
2023-06-11 01:00:00,0.0,0.0,0.0,17.8,10.1
2023-06-11 02:00:00,0.0,0.0,0.0,17.5,10.1
2023-06-11 03:00:00,0.0,0.0,0.0,17.2,9.7
2023-06-11 04:00:00,0.0,0.0,0.0,16.7,6.8
2023-06-11 05:00:00,120.1,47.0,1381.2,16.0,4.3
2023-06-11 06:00:00,606.0,214.0,1627.9,17.4,4.3
2023-06-11 07:00:00,1184.6,380.9,1874.6,18.6,2.9
2023-06-11 08:00:00,1807.1,536.4,2104.4,20.6,3.2
2023-06-11 09:00:00,2405.9,670.0,2301.8,22.2,5.0
2023-06-11 10:00:00,2905.7,772.5,2453.2,23.6,6.5
2023-06-11 11:00:00,3237.7,836.9,2548.5,25.0,7.9
2023-06-11 12:00:00,3354.2,858.9,2580.9,25.5,8.6
2023-06-11 13:00:00,3237.7,836.9,2548.5,26.6,7.6
2023-06-11 14:00:00,2905.7,772.5,2453.2,27.5,9.0
2023-06-11 15:00:00,2405.9,670.0,2301.8,27.5,10.8
2023-06-11 16:00:00,1807.1,536.4,2104.4,27.3,11.5
2023-06-11 17:00:00,1184.6,380.9,1874.6,26.8,14.0
2023-06-11 18:00:00,606.0,214.0,1627.9,26.1,13.7
2023-06-11 19:00:00,120.1,47.0,1381.2,24.1,11.2
2023-06-11 20:00:00,0.0,0.0,0.0,22.4,9.7
2023-06-11 21:00:00,0.0,0.0,0.0,21.3,7.9
2023-06-11 22:00:00,0.0,0.0,0.0,20.6,8.6
2023-06-11 23:00:00,0.0,0.0,0.0,20.1,11.5
2023-06-12 00:00:00,0.0,0.0,0.0,19.7,12.6
2023-06-12 01:00:00,0.0,0.0,0.0,18.8,12.2
2023-06-12 02:00:00,0.0,0.0,0.0,17.9,10.8
2023-06-12 03:00:00,0.0,0.0,0.0,17.6,7.9
2023-06-12 04:00:00,0.0,0.0,0.0,17.2,5.0
2023-06-12 05:00:00,120.3,49.7,1315.9,16.3,4.0
2023-06-12 06:00:00,599.9,223.4,1559.1,17.7,4.3
2023-06-12 07:00:00,1170.9,397.2,1802.2,19.5,4.0
2023-06-12 08:00:00,1785.1,559.1,2028.7,21.2,4.0
2023-06-12 09:00:00,2375.8,698.2,2223.3,22.7,6.5
2023-06-12 10:00:00,2868.7,804.9,2372.6,24.3,7.2
2023-06-12 11:00:00,3196.2,871.9,2466.4,25.8,9.0
2023-06-12 12:00:00,3311.1,894.8,2498.4,27.2,10.1
2023-06-12 13:00:00,3196.2,871.9,2466.4,28.1,12.6
2023-06-12 14:00:00,2868.7,804.9,2372.6,27.7,11.2
2023-06-12 15:00:00,2375.8,698.2,2223.3,28.3,13.3
2023-06-12 16:00:00,1785.1,559.1,2028.7,28.3,18.0
2023-06-12 17:00:00,1170.9,397.2,1802.2,27.1,19.1
2023-06-12 18:00:00,599.9,223.4,1559.1,25.7,18.4
2023-06-12 19:00:00,120.3,49.7,1315.9,24.5,16.6
2023-06-12 20:00:00,0.0,0.0,0.0,22.6,12.2
2023-06-12 21:00:00,0.0,0.0,0.0,21.8,14.8
2023-06-12 22:00:00,0.0,0.0,0.0,20.6,14.8
2023-06-12 23:00:00,0.0,0.0,0.0,20.0,14.0
2023-06-13 00:00:00,0.0,0.0,0.0,19.2,13.3
2023-06-13 01:00:00,0.0,0.0,0.0,18.0,13.3
2023-06-13 02:00:00,0.0,0.0,0.0,17.4,12.6
2023-06-13 03:00:00,0.0,0.0,0.0,16.9,11.5
2023-06-13 04:00:00,0.0,0.0,0.0,16.1,11.2
2023-06-13 05:00:00,120.8,51.6,1273.3,16.3,11.2
2023-06-13 06:00:00,596.2,229.7,1514.0,17.2,10.8
2023-06-13 07:00:00,1162.1,407.9,1754.7,18.5,10.8
2023-06-13 08:00:00,1770.7,573.9,1979.0,19.5,10.8
2023-06-13 09:00:00,2355.9,716.5,2171.6,20.2,11.9
2023-06-13 10:00:00,2844.2,825.9,2319.4,21.2,14.4
2023-06-13 11:00:00,3168.6,894.7,2412.3,22.6,16.6
2023-06-13 12:00:00,3282.3,918.1,2444.0,23.8,17.6
2023-06-13 13:00:00,3168.6,894.7,2412.3,24.5,19.8
2023-06-13 14:00:00,2844.2,825.9,2319.4,25.0,20.9
2023-06-13 15:00:00,2355.9,716.5,2171.6,26.0,22.0
2023-06-13 16:00:00,1770.7,573.9,1979.0,25.1,22.0
2023-06-13 17:00:00,1162.1,407.9,1754.7,24.7,18.7
2023-06-13 18:00:00,596.2,229.7,1514.0,24.7,18.7
2023-06-13 19:00:00,120.8,51.6,1273.3,23.2,16.2
2023-06-13 20:00:00,0.0,0.0,0.0,21.4,12.2
2023-06-13 21:00:00,0.0,0.0,0.0,19.7,7.6
2023-06-13 22:00:00,0.0,0.0,0.0,18.7,8.6
2023-06-13 23:00:00,0.0,0.0,0.0,18.1,8.3
2023-06-14 00:00:00,0.0,0.0,0.0,18.0,10.4
2023-06-14 01:00:00,0.0,0.0,0.0,17.9,14.4
2023-06-14 02:00:00,0.0,0.0,0.0,17.1,12.2
2023-06-14 03:00:00,0.0,0.0,0.0,16.4,11.2
2023-06-14 04:00:00,0.0,0.0,0.0,15.9,10.8
2023-06-14 05:00:00,122.2,52.1,1275.3,15.4,8.6
2023-06-14 06:00:00,597.8,230.0,1515.8,16.3,7.6
2023-06-14 07:00:00,1163.6,408.0,1756.3,18.9,4.7
2023-06-14 08:00:00,1772.1,573.8,1980.4,20.5,5.4
2023-06-14 09:00:00,2357.2,716.2,2172.8,22.0,8.3
2023-06-14 10:00:00,2845.3,825.4,2320.5,23.5,10.1
2023-06-14 11:00:00,3169.6,894.1,2413.3,25.1,10.1
2023-06-14 12:00:00,3283.3,917.5,2444.9,27.3,11.5
2023-06-14 13:00:00,3169.6,894.1,2413.3,27.9,12.2
2023-06-14 14:00:00,2845.3,825.4,2320.5,28.2,12.2
2023-06-14 15:00:00,2357.2,716.2,2172.8,28.6,9.7
2023-06-14 16:00:00,1772.1,573.8,1980.4,28.9,8.6
2023-06-14 17:00:00,1163.6,408.0,1756.3,28.9,8.6
2023-06-14 18:00:00,597.8,230.0,1515.8,28.4,13.3
2023-06-14 19:00:00,122.2,52.1,1275.3,26.0,8.6
2023-06-14 20:00:00,0.0,0.0,0.0,23.6,6.5
2023-06-14 21:00:00,0.0,0.0,0.0,22.4,7.6
2023-06-14 22:00:00,0.0,0.0,0.0,21.8,7.2
2023-06-14 23:00:00,0.0,0.0,0.0,23.1,9.0
2023-06-15 00:00:00,0.0,0.0,0.0,21.2,7.9
2023-06-15 01:00:00,0.0,0.0,0.0,19.9,7.6
2023-06-15 02:00:00,0.0,0.0,0.0,17.3,7.6
2023-06-15 03:00:00,0.0,0.0,0.0,17.1,5.4
2023-06-15 04:00:00,0.0,0.0,0.0,16.9,6.8
2023-06-15 05:00:00,124.8,50.8,1334.9,16.7,6.5
2023-06-15 06:00:00,606.1,222.6,1578.0,18.1,6.5
2023-06-15 07:00:00,1178.5,394.3,1821.0,22.4,6.1
2023-06-15 08:00:00,1794.0,554.4,2047.6,25.3,4.0
2023-06-15 09:00:00,2385.8,691.8,2242.1,27.1,5.8
2023-06-15 10:00:00,2879.4,797.3,2391.4,28.6,7.6
2023-06-15 11:00:00,3207.4,863.6,2485.2,29.5,10.8
2023-06-15 12:00:00,3322.3,886.2,2517.2,30.2,11.2
2023-06-15 13:00:00,3207.4,863.6,2485.2,31.1,11.2
2023-06-15 14:00:00,2879.4,797.3,2391.4,31.7,10.8
2023-06-15 15:00:00,2385.8,691.8,2242.1,32.3,9.4
2023-06-15 16:00:00,1794.0,554.4,2047.6,32.3,8.6
2023-06-15 17:00:00,1178.5,394.3,1821.0,31.8,8.3
2023-06-15 18:00:00,606.1,222.6,1578.0,30.9,7.6
2023-06-15 19:00:00,124.8,50.8,1334.9,28.7,7.2
2023-06-15 20:00:00,0.0,0.0,0.0,29.7,7.9
2023-06-15 21:00:00,0.0,0.0,0.0,25.2,7.9
2023-06-15 22:00:00,0.0,0.0,0.0,24.3,5.4
2023-06-15 23:00:00,0.0,0.0,0.0,22.3,7.2
2023-06-16 00:00:00,0.0,0.0,0.0,21.7,9.7
2023-06-16 01:00:00,0.0,0.0,0.0,22.2,9.4
2023-06-16 02:00:00,0.0,0.0,0.0,22.8,6.1
2023-06-16 03:00:00,0.0,0.0,0.0,21.2,7.2
2023-06-16 04:00:00,0.0,0.0,0.0,20.9,7.9
2023-06-16 05:00:00,125.1,52.1,1305.6,17.6,7.6
2023-06-16 06:00:00,603.5,226.9,1547.0,19.4,6.8
2023-06-16 07:00:00,1172.4,401.7,1788.5,23.8,4.7
2023-06-16 08:00:00,1784.1,564.5,2013.4,26.2,4.3
2023-06-16 09:00:00,2372.1,704.4,2206.6,27.9,5.0
2023-06-16 10:00:00,2862.6,811.7,2354.9,29.8,6.8
2023-06-16 11:00:00,3188.4,879.2,2448.1,31.4,7.6
2023-06-16 12:00:00,3302.6,902.2,2479.9,32.6,7.6
2023-06-16 13:00:00,3188.4,879.2,2448.1,33.4,8.6
2023-06-16 14:00:00,2862.6,811.7,2354.9,34.0,9.4
2023-06-16 15:00:00,2372.1,704.4,2206.6,34.3,8.6
2023-06-16 16:00:00,1784.1,564.5,2013.4,34.4,9.4
2023-06-16 17:00:00,1172.4,401.7,1788.5,34.2,9.7
2023-06-16 18:00:00,603.5,226.9,1547.0,33.4,11.5
2023-06-16 19:00:00,125.1,52.1,1305.6,30.7,9.4
2023-06-16 20:00:00,0.0,0.0,0.0,27.3,4.7
2023-06-16 21:00:00,0.0,0.0,0.0,27.0,13.7
2023-06-16 22:00:00,0.0,0.0,0.0,26.1,11.9
2023-06-16 23:00:00,0.0,0.0,0.0,24.2,13.0
2023-06-17 00:00:00,0.0,0.0,0.0,22.8,13.0
2023-06-17 01:00:00,0.0,0.0,0.0,20.8,9.4
2023-06-17 02:00:00,0.0,0.0,0.0,20.2,4.3
2023-06-17 03:00:00,0.0,0.0,0.0,20.3,5.4
2023-06-17 04:00:00,0.0,0.0,0.0,19.9,6.8
2023-06-17 05:00:00,127.4,50.6,1364.3,19.3,6.1
2023-06-17 06:00:00,611.3,219.3,1608.4,20.8,5.4
2023-06-17 07:00:00,1186.7,387.9,1852.4,24.1,6.5
2023-06-17 08:00:00,1805.3,545.1,2079.9,26.0,7.9
2023-06-17 09:00:00,2399.9,680.0,2275.1,28.0,8.6
2023-06-17 10:00:00,2895.9,783.6,2425.0,30.0,8.3
2023-06-17 11:00:00,3225.4,848.7,2519.2,32.1,7.6
2023-06-17 12:00:00,3340.9,870.9,2551.3,33.6,6.8
2023-06-17 13:00:00,3225.4,848.7,2519.2,35.0,7.9
2023-06-17 14:00:00,2895.9,783.6,2425.0,36.0,12.2
2023-06-17 15:00:00,2399.9,680.0,2275.1,35.9,14.8
2023-06-17 16:00:00,1805.3,545.1,2079.9,34.7,18.0
2023-06-17 17:00:00,1186.7,387.9,1852.4,33.6,16.9
2023-06-17 18:00:00,611.3,219.3,1608.4,32.1,22.0
2023-06-17 19:00:00,127.4,50.6,1364.3,28.0,22.0
2023-06-17 20:00:00,0.0,0.0,0.0,26.5,11.5
2023-06-17 21:00:00,0.0,0.0,0.0,25.4,11.9
2023-06-17 22:00:00,0.0,0.0,0.0,24.0,11.2
2023-06-17 23:00:00,0.0,0.0,0.0,23.1,12.6
2023-06-18 00:00:00,0.0,0.0,0.0,22.0,10.8
2023-06-18 01:00:00,0.0,0.0,0.0,21.7,11.5
2023-06-18 02:00:00,0.0,0.0,0.0,21.4,7.6
2023-06-18 03:00:00,0.0,0.0,0.0,21.1,12.2
2023-06-18 04:00:00,0.0,0.0,0.0,20.6,6.8
2023-06-18 05:00:00,130.6,47.6,1467.2,20.4,6.8
2023-06-18 06:00:00,624.0,205.3,1716.0,21.0,4.7
2023-06-18 07:00:00,1210.7,363.1,1964.7,23.1,5.8
2023-06-18 08:00:00,1841.3,510.0,2196.4,24.6,6.5
2023-06-18 09:00:00,2447.5,636.3,2395.5,24.7,5.4
2023-06-18 10:00:00,2953.1,733.1,2548.2,25.7,5.0
2023-06-18 11:00:00,3288.9,794.0,2644.2,26.8,4.3
2023-06-18 12:00:00,3406.6,814.8,2676.9,29.5,8.3
2023-06-18 13:00:00,3288.9,794.0,2644.2,30.9,10.8
2023-06-18 14:00:00,2953.1,733.1,2548.2,31.5,11.2
2023-06-18 15:00:00,2447.5,636.3,2395.5,31.8,12.6
2023-06-18 16:00:00,1841.3,510.0,2196.4,31.8,14.0
2023-06-18 17:00:00,1210.7,363.1,1964.7,30.0,16.2
2023-06-18 18:00:00,624.0,205.3,1716.0,29.4,14.0
2023-06-18 19:00:00,130.6,47.6,1467.2,27.8,8.6
2023-06-18 20:00:00,0.0,0.0,0.0,25.4,9.4
2023-06-18 21:00:00,0.0,0.0,0.0,23.4,13.3
2023-06-18 22:00:00,0.0,0.0,0.0,22.1,10.4
2023-06-18 23:00:00,0.0,0.0,0.0,21.7,8.3
2023-06-19 00:00:00,0.0,0.0,0.0,21.0,6.1
2023-06-19 01:00:00,0.0,0.0,0.0,20.9,4.7
2023-06-19 02:00:00,0.0,0.0,0.0,21.0,5.4
2023-06-19 03:00:00,0.0,0.0,0.0,20.8,6.1
2023-06-19 04:00:00,0.0,0.0,0.0,19.6,7.6
2023-06-19 05:00:00,131.9,46.6,1503.4,19.3,6.5
2023-06-19 06:00:00,628.6,200.4,1753.7,19.4,7.6
2023-06-19 07:00:00,1219.1,354.2,2003.9,19.5,7.9
2023-06-19 08:00:00,1853.8,497.6,2237.1,20.2,7.6
2023-06-19 09:00:00,2463.8,620.7,2437.4,22.1,8.3
2023-06-19 10:00:00,2972.7,715.1,2591.1,25.2,8.6
2023-06-19 11:00:00,3310.6,774.5,2687.7,27.4,10.4
2023-06-19 12:00:00,3429.1,794.7,2720.6,29.2,13.3
2023-06-19 13:00:00,3310.6,774.5,2687.7,29.8,13.3
2023-06-19 14:00:00,2972.7,715.1,2591.1,30.4,13.0
2023-06-19 15:00:00,2463.8,620.7,2437.4,31.0,13.0
2023-06-19 16:00:00,1853.8,497.6,2237.1,31.1,15.8
2023-06-19 17:00:00,1219.1,354.2,2003.9,29.8,17.6
2023-06-19 18:00:00,628.6,200.4,1753.7,29.0,15.5
2023-06-19 19:00:00,131.9,46.6,1503.4,27.5,12.2
2023-06-19 20:00:00,0.0,0.0,0.0,25.2,18.0
2023-06-19 21:00:00,0.0,0.0,0.0,23.0,14.4
2023-06-19 22:00:00,0.0,0.0,0.0,21.9,15.5
2023-06-19 23:00:00,0.0,0.0,0.0,20.9,15.1
2023-06-20 00:00:00,0.0,0.0,0.0,20.1,13.0
2023-06-20 01:00:00,0.0,0.0,0.0,19.5,13.0
2023-06-20 02:00:00,0.0,0.0,0.0,18.9,12.6
2023-06-20 03:00:00,0.0,0.0,0.0,18.1,12.2
2023-06-20 04:00:00,0.0,0.0,0.0,17.8,9.7
2023-06-20 05:00:00,130.8,48.6,1445.0,16.8,8.6
2023-06-20 06:00:00,622.1,208.6,1692.5,17.5,8.6
2023-06-20 07:00:00,1206.1,368.7,1940.0,18.7,8.3
2023-06-20 08:00:00,1833.9,517.8,2170.6,20.0,6.8
2023-06-20 09:00:00,2437.2,645.9,2368.6,21.7,7.6
2023-06-20 10:00:00,2940.4,744.2,2520.6,20.4,10.1
2023-06-20 11:00:00,3274.7,805.9,2616.1,21.6,7.6
2023-06-20 12:00:00,3391.8,827.0,2648.7,23.8,9.4
2023-06-20 13:00:00,3274.7,805.9,2616.1,25.3,8.3
2023-06-20 14:00:00,2940.4,744.2,2520.6,27.2,9.0
2023-06-20 15:00:00,2437.2,645.9,2368.6,28.8,8.6
2023-06-20 16:00:00,1833.9,517.8,2170.6,28.7,10.4
2023-06-20 17:00:00,1206.1,368.7,1940.0,28.3,17.6
2023-06-20 18:00:00,622.1,208.6,1692.5,27.3,16.2
2023-06-20 19:00:00,130.8,48.6,1445.0,25.6,9.7
2023-06-20 20:00:00,0.0,0.0,0.0,25.1,6.8
2023-06-20 21:00:00,0.0,0.0,0.0,22.7,5.0
2023-06-20 22:00:00,0.0,0.0,0.0,22.5,6.8
2023-06-20 23:00:00,0.0,0.0,0.0,22.1,6.8
2023-06-21 00:00:00,0.0,0.0,0.0,21.9,6.8
2023-06-21 01:00:00,0.0,0.0,0.0,21.2,9.4
2023-06-21 02:00:00,0.0,0.0,0.0,20.9,11.9
2023-06-21 03:00:00,0.0,0.0,0.0,20.0,10.4
2023-06-21 04:00:00,0.0,0.0,0.0,19.4,8.3
2023-06-21 05:00:00,128.9,51.2,1365.8,18.6,6.8
2023-06-21 06:00:00,612.8,219.5,1609.5,19.7,6.1
2023-06-21 07:00:00,1188.0,387.9,1853.2,22.0,9.4
2023-06-21 08:00:00,1806.2,544.8,2080.3,23.0,11.2
2023-06-21 09:00:00,2400.4,679.5,2275.3,24.6,15.5
2023-06-21 10:00:00,2895.9,782.9,2425.0,26.2,15.1
2023-06-21 11:00:00,3225.1,847.9,2519.0,26.5,13.0
2023-06-21 12:00:00,3340.5,870.1,2551.1,28.0,10.8
2023-06-21 13:00:00,3225.1,847.9,2519.0,29.2,11.9
2023-06-21 14:00:00,2895.9,782.9,2425.0,29.9,13.7
2023-06-21 15:00:00,2400.4,679.5,2275.3,27.0,18.4
2023-06-21 16:00:00,1806.2,544.8,2080.3,28.7,15.8
2023-06-21 17:00:00,1188.0,387.9,1853.2,26.9,15.1
2023-06-21 18:00:00,612.8,219.5,1609.5,27.2,15.5
2023-06-21 19:00:00,128.9,51.2,1365.8,25.7,14.4
2023-06-21 20:00:00,0.0,0.0,0.0,23.8,13.0
2023-06-21 21:00:00,0.0,0.0,0.0,22.2,11.2
2023-06-21 22:00:00,0.0,0.0,0.0,21.6,15.1
2023-06-21 23:00:00,0.0,0.0,0.0,21.1,13.0
2023-06-22 00:00:00,0.0,0.0,0.0,20.0,13.7
2023-06-22 01:00:00,0.0,0.0,0.0,19.1,13.3
2023-06-22 02:00:00,0.0,0.0,0.0,18.3,11.9
2023-06-22 03:00:00,0.0,0.0,0.0,17.6,9.4
2023-06-22 04:00:00,0.0,0.0,0.0,17.1,6.1
2023-06-22 05:00:00,132.9,45.8,1530.3,16.5,5.0
2023-06-22 06:00:00,631.9,196.6,1781.6,18.0,4.0
2023-06-22 07:00:00,1225.1,347.4,2033.0,20.0,4.3
2023-06-22 08:00:00,1862.6,488.0,2267.2,21.5,5.0
2023-06-22 09:00:00,2475.4,608.6,2468.3,23.4,6.5
2023-06-22 10:00:00,2986.4,701.2,2622.6,25.2,8.3
2023-06-22 11:00:00,3325.9,759.5,2719.6,27.0,9.4
2023-06-22 12:00:00,3444.9,779.3,2752.7,28.4,9.7
2023-06-22 13:00:00,3325.9,759.5,2719.6,29.4,9.0
2023-06-22 14:00:00,2986.4,701.2,2622.6,30.1,9.0
2023-06-22 15:00:00,2475.4,608.6,2468.3,30.5,9.4
2023-06-22 16:00:00,1862.6,488.0,2267.2,30.7,9.4
2023-06-22 17:00:00,1225.1,347.4,2033.0,30.6,9.0
2023-06-22 18:00:00,631.9,196.6,1781.6,30.2,6.8
2023-06-22 19:00:00,132.9,45.8,1530.3,27.8,6.1
2023-06-22 20:00:00,0.0,0.0,0.0,25.1,6.8
2023-06-22 21:00:00,0.0,0.0,0.0,24.9,6.8
2023-06-22 22:00:00,0.0,0.0,0.0,24.2,9.0
2023-06-22 23:00:00,0.0,0.0,0.0,23.4,8.3
2023-06-23 00:00:00,0.0,0.0,0.0,21.4,8.6
2023-06-23 01:00:00,0.0,0.0,0.0,19.9,6.8
2023-06-23 02:00:00,0.0,0.0,0.0,18.9,8.3
2023-06-23 03:00:00,0.0,0.0,0.0,18.9,11.2
2023-06-23 04:00:00,0.0,0.0,0.0,18.5,12.2
2023-06-23 05:00:00,132.8,45.4,1538.0,18.2,12.2
2023-06-23 06:00:00,632.4,195.4,1789.7,19.5,11.5
2023-06-23 07:00:00,1226.4,345.3,2041.4,23.5,10.1
2023-06-23 08:00:00,1864.8,485.0,2275.9,26.3,7.9
2023-06-23 09:00:00,2478.5,605.0,2477.4,28.1,6.5
2023-06-23 10:00:00,2990.3,697.1,2631.9,29.8,5.8
2023-06-23 11:00:00,3330.2,754.9,2729.1,31.4,6.8
2023-06-23 12:00:00,3449.4,774.7,2762.2,32.7,7.6
2023-06-23 13:00:00,3330.2,754.9,2729.1,33.6,8.3
2023-06-23 14:00:00,2990.3,697.1,2631.9,34.3,9.4
2023-06-23 15:00:00,2478.5,605.0,2477.4,34.5,10.4
2023-06-23 16:00:00,1864.8,485.0,2275.9,34.4,12.2
2023-06-23 17:00:00,1226.4,345.3,2041.4,33.9,12.2
2023-06-23 18:00:00,632.4,195.4,1789.7,32.9,10.8
2023-06-23 19:00:00,132.8,45.4,1538.0,30.5,6.5
2023-06-23 20:00:00,0.0,0.0,0.0,28.5,7.9
2023-06-23 21:00:00,0.0,0.0,0.0,27.1,10.8
2023-06-23 22:00:00,0.0,0.0,0.0,25.8,14.4
2023-06-23 23:00:00,0.0,0.0,0.0,24.9,15.8
2023-06-24 00:00:00,0.0,0.0,0.0,22.8,14.4
2023-06-24 01:00:00,0.0,0.0,0.0,21.9,13.7
2023-06-24 02:00:00,0.0,0.0,0.0,21.2,14.0
2023-06-24 03:00:00,0.0,0.0,0.0,20.7,14.0
2023-06-24 04:00:00,0.0,0.0,0.0,20.2,14.0
2023-06-24 05:00:00,130.8,47.3,1474.9,19.3,13.3
2023-06-24 06:00:00,624.7,204.0,1723.8,20.6,12.6
2023-06-24 07:00:00,1211.9,360.7,1972.7,24.1,10.8
2023-06-24 08:00:00,1843.0,506.7,2204.6,26.7,9.0
2023-06-24 09:00:00,2449.6,632.1,2403.8,28.8,6.5
2023-06-24 10:00:00,2955.6,728.3,2556.6,30.7,6.5
2023-06-24 11:00:00,3291.7,788.8,2652.6,32.5,7.9
2023-06-24 12:00:00,3409.5,809.4,2685.4,34.1,8.6
2023-06-24 13:00:00,3291.7,788.8,2652.6,35.3,8.3
2023-06-24 14:00:00,2955.6,728.3,2556.6,36.2,7.9
2023-06-24 15:00:00,2449.6,632.1,2403.8,36.7,7.2
2023-06-24 16:00:00,1843.0,506.7,2204.6,36.7,7.9
2023-06-24 17:00:00,1211.9,360.7,1972.7,36.6,9.4
2023-06-24 18:00:00,624.7,204.0,1723.8,35.8,8.6
2023-06-24 19:00:00,130.8,47.3,1474.9,32.5,7.2
2023-06-24 20:00:00,0.0,0.0,0.0,30.2,5.0
2023-06-24 21:00:00,0.0,0.0,0.0,28.5,7.2
2023-06-24 22:00:00,0.0,0.0,0.0,26.5,12.2
2023-06-24 23:00:00,0.0,0.0,0.0,26.0,10.1
2023-06-25 00:00:00,0.0,0.0,0.0,23.9,8.6
2023-06-25 01:00:00,0.0,0.0,0.0,22.9,9.0
2023-06-25 02:00:00,0.0,0.0,0.0,23.0,7.2
2023-06-25 03:00:00,0.0,0.0,0.0,23.0,5.8
2023-06-25 04:00:00,0.0,0.0,0.0,21.8,5.8
2023-06-25 05:00:00,124.9,53.8,1262.0,20.7,8.3
2023-06-25 06:00:00,598.7,232.7,1500.9,22.8,6.8
2023-06-25 07:00:00,1162.0,411.6,1739.8,26.4,7.2
2023-06-25 08:00:00,1767.5,578.4,1962.4,29.2,6.1
2023-06-25 09:00:00,2349.6,721.5,2153.6,31.2,6.5
2023-06-25 10:00:00,2835.1,831.4,2300.2,33.1,8.6
2023-06-25 11:00:00,3157.6,900.5,2392.4,35.4,8.6
2023-06-25 12:00:00,3270.7,924.0,2423.9,36.9,11.5
2023-06-25 13:00:00,3157.6,900.5,2392.4,37.9,13.0
2023-06-25 14:00:00,2835.1,831.4,2300.2,38.2,12.2
2023-06-25 15:00:00,2349.6,721.5,2153.6,38.5,11.5
2023-06-25 16:00:00,1767.5,578.4,1962.4,38.5,10.4
2023-06-25 17:00:00,1162.0,411.6,1739.8,38.5,10.4
2023-06-25 18:00:00,598.7,232.7,1500.9,37.4,19.8
2023-06-25 19:00:00,124.9,53.8,1262.0,34.0,15.5
2023-06-25 20:00:00,0.0,0.0,0.0,32.1,7.9
2023-06-25 21:00:00,0.0,0.0,0.0,29.3,6.8
2023-06-25 22:00:00,0.0,0.0,0.0,28.2,10.8
2023-06-25 23:00:00,0.0,0.0,0.0,27.5,7.9
2023-06-26 00:00:00,0.0,0.0,0.0,27.8,12.6
2023-06-26 01:00:00,0.0,0.0,0.0,25.5,11.9
2023-06-26 02:00:00,0.0,0.0,0.0,26.1,9.4
2023-06-26 03:00:00,0.0,0.0,0.0,23.2,9.4
2023-06-26 04:00:00,0.0,0.0,0.0,22.5,6.5
2023-06-26 05:00:00,124.8,52.7,1287.1,23.8,5.8
2023-06-26 06:00:00,600.9,229.0,1527.3,24.2,5.4
2023-06-26 07:00:00,1167.2,405.3,1767.6,28.3,4.3
2023-06-26 08:00:00,1775.9,569.6,1991.5,30.7,5.0
